sequence,frame_id,raw_points,removed_ground_points,nonground_points,algorithm,csf_ms,cluster_ms,total_ms,cluster_fps,total_fps,clusters
02,000065,118120,106711,11409,RG,76.890078,59.713911,136.603989,16.746517,7.320430,3
02,000066,118041,106353,11688,RG,76.157040,61.457615,137.614655,16.271377,7.266668,4
02,000067,118286,106174,12112,RG,79.578451,67.108128,146.686579,14.901325,6.817256,5
02,000068,118444,106708,11736,RG,83.861945,61.910994,145.772939,16.152220,6.859984,6
02,000069,118622,107017,11605,RG,85.250606,60.346883,145.597489,16.570864,6.868250,7
02,000070,118924,106541,12383,RG,86.569100,67.559712,154.128812,14.801721,6.488080,5
02,000071,119697,106477,13220,RG,87.177436,71.573375,158.750811,13.971676,6.299180,5
02,000072,120143,106359,13784,RG,94.469356,76.458137,170.927493,13.079053,5.850434,6
02,000073,120613,105836,14777,RG,81.071644,82.951122,164.022766,12.055292,6.096715,4
02,000074,120794,105109,15685,RG,94.099588,88.518600,182.618188,11.297061,5.475906,5
02,000075,120834,104944,15890,RG,92.741368,88.281388,181.022756,11.327416,5.524167,4
02,000076,120832,104012,16820,RG,86.907188,93.728486,180.635674,10.669115,5.536005,6
02,000077,121135,103595,17540,RG,79.301046,97.644007,176.945053,10.241284,5.651472,8
02,000078,121430,103240,18190,RG,76.844679,101.840301,178.684980,9.819295,5.596441,6
02,000079,121515,103189,18326,RG,79.781886,103.892115,183.674001,9.625370,5.444429,6
02,000080,121510,103461,18049,RG,86.279684,99.349576,185.629260,10.065468,5.387082,5
02,000081,121532,101567,19965,RG,74.090024,112.110785,186.200809,8.919748,5.370546,9
02,000082,121665,102768,18897,RG,74.247188,106.594328,180.841516,9.381362,5.529704,9
02,000083,121811,101367,20444,RG,69.863180,114.648823,184.512003,8.722288,5.419702,13
02,000084,122188,101070,21118,RG,70.380339,120.600521,190.980860,8.291838,5.236127,11
02,000085,122908,99808,23100,RG,64.334700,134.950741,199.285441,7.410111,5.017928,13
02,000086,123237,99340,23897,RG,85.754558,140.676688,226.431246,7.108498,4.416352,18
02,000087,123219,99911,23308,RG,64.760971,136.387827,201.148798,7.332033,4.971444,12
02,000088,123117,101198,21919,RG,68.001083,129.670579,197.671662,7.711850,5.058894,10
02,000089,123102,101851,21251,RG,66.656381,123.844623,190.501004,8.074634,5.249316,6
02,000090,123366,103490,19876,RG,63.523459,115.383433,178.906892,8.666755,5.589500,4
02,000091,123532,104019,19513,RG,66.501116,116.001618,182.502734,8.620569,5.479370,4
02,000092,123841,104515,19326,RG,66.903157,118.936639,185.839796,8.407838,5.380979,4
02,000093,124174,105868,18306,RG,64.048184,106.654016,170.702200,9.376112,5.858155,5
02,000094,124303,105614,18689,RG,65.975140,113.278740,179.253880,8.827782,5.578680,8
02,000095,124587,105985,18602,RG,64.551142,111.664846,176.215988,8.955370,5.674854,7
02,000096,124810,106250,18560,RG,61.537477,113.209570,174.747047,8.833175,5.722557,6
02,000097,124861,106669,18192,RG,63.995246,112.107163,176.102409,8.920037,5.678514,6
02,000098,125176,105984,19192,RG,68.843023,122.660068,191.503091,8.152612,5.221848,9
02,000099,125386,106245,19141,RG,70.337521,117.621938,187.959459,8.501815,5.320296,7
03,000000,124929,62112,62817,RG,67.960926,377.899891,445.860817,2.646203,2.242852,42
03,000001,125149,66874,58275,RG,60.228606,341.415193,401.643799,2.928985,2.489768,40
03,000002,124872,69146,55726,RG,73.519003,326.888516,400.407519,3.059147,2.497456,42
03,000003,124785,66696,58089,RG,61.047790,353.723934,414.771724,2.827063,2.410965,44
03,000004,124543,64962,59581,RG,55.459791,357.223201,412.682992,2.799370,2.423167,48
03,000005,124264,61673,62591,RG,65.260417,382.106880,447.367297,2.617069,2.235300,47
03,000006,123790,63681,60109,RG,82.251301,365.038059,447.289360,2.739440,2.235689,41
03,000007,123381,64762,58619,RG,56.583596,375.170634,431.754230,2.665454,2.316132,50
03,000008,122617,57990,64627,RG,46.597601,399.485424,446.083025,2.503220,2.241735,54
03,000009,122299,62080,60219,RG,51.909873,364.538233,416.448106,2.743196,2.401260,48
03,000010,121364,56159,65205,RG,66.548228,399.502373,466.050601,2.503114,2.145690,48
03,000011,121597,61515,60082,RG,71.899314,373.976487,445.875801,2.673965,2.242777,49
