sequence,frame_id,raw_points,removed_ground_points,nonground_points,algorithm,csf_ms,cluster_ms,total_ms,cluster_fps,total_fps,clusters
01,000097,124858,88837,36021,FECunion,91.028461,12.955693,103.984154,77.186145,9.616850,19
01,000098,124889,87215,37674,FECunion,81.159108,15.610276,96.769384,64.060366,10.333847,23
01,000099,124855,84060,40795,FECunion,69.888970,14.666777,84.555747,68.181305,11.826517,26
02,000000,124649,96585,28064,FECunion,88.494103,9.433993,97.928096,105.999655,10.211574,24
02,000001,124531,87670,36861,FECunion,281.487552,11.978529,293.466081,83.482705,3.407549,20
02,000002,124411,87566,36845,FECunion,218.228194,12.600768,230.828962,79.360242,4.332212,23
02,000003,124253,89225,35028,FECunion,218.487743,11.662239,230.149982,85.746828,4.344993,26
02,000004,124173,88593,35580,FECunion,216.139801,11.775306,227.915107,84.923483,4.387599,23
02,000005,124116,89651,34465,FECunion,260.125975,11.397478,271.523453,87.738709,3.682923,28
02,000006,123967,93025,30942,FECunion,242.061017,10.911444,252.972461,91.646898,3.952999,28
02,000007,123889,94442,29447,FECunion,220.619471,9.874741,230.494212,101.268479,4.338504,27
02,000008,123881,92777,31104,FECunion,236.786455,10.456026,247.242481,95.638630,4.044612,28
02,000009,123810,91071,32739,FECunion,272.257744,11.363592,283.621336,88.000344,3.525828,29
02,000010,123652,95838,27814,FECunion,196.651024,9.552517,206.203541,104.684451,4.849577,25
02,000011,123548,96054,27494,FECunion,176.851290,9.348897,186.200187,106.964490,5.370564,30
02,000012,123409,95195,28214,FECunion,294.268454,9.735419,304.003873,102.717716,3.289432,35
02,000013,122918,95597,27321,FECunion,234.884996,9.339856,244.224852,107.068032,4.094587,26
02,000014,122184,92797,29387,FECunion,277.572065,9.930621,287.502686,100.698637,3.478228,24
02,000015,121930,87370,34560,FECunion,293.601064,11.623649,305.224713,86.031504,3.276275,26
02,000016,122092,92543,29549,FECunion,303.014338,11.832505,314.846843,84.512958,3.176147,28
02,000017,122044,97162,24882,FECunion,242.754005,8.628748,251.382753,115.891668,3.977998,25
02,000018,122377,101216,21161,FECunion,109.717413,7.951834,117.669247,125.757152,8.498397,21
02,000019,122768,101168,21600,FECunion,141.136505,7.814055,148.950560,127.974528,6.713637,26
02,000020,123245,99616,23629,FECunion,355.142836,8.809577,363.952413,113.512828,2.747612,21
02,000021,123534,103053,20481,FECunion,140.117382,7.565914,147.683296,132.171738,6.771246,21
02,000022,123496,102772,20724,FECunion,181.870988,8.687063,190.558051,115.113704,5.247745,18
02,000023,123464,104006,19458,FECunion,129.565889,8.464280,138.030169,118.143540,7.244793,16
02,000024,123380,103969,19411,FECunion,147.418624,7.874862,155.293486,126.986352,6.439420,15
02,000025,123288,105607,17681,FECunion,127.658624,7.517588,135.176212,133.021389,7.397751,11
02,000026,123216,104870,18346,FECunion,131.432621,7.471149,138.903770,133.848221,7.199229,16
02,000027,123227,104577,18650,FECunion,127.425129,7.715970,135.141099,129.601333,7.399673,11
02,000028,123274,104470,18804,FECunion,302.505517,7.775808,310.281325,128.603998,3.222882,11
02,000029,123137,104107,19030,FECunion,338.288681,7.971744,346.260425,125.443065,2.888000,11
02,000030,123189,103519,19670,FECunion,312.422615,8.315445,320.738060,120.258146,3.117809,13
02,000031,123076,105438,17638,FECunion,309.904692,7.838999,317.743691,127.567308,3.147191,9
02,000032,122917,105742,17175,FECunion,285.274739,7.543815,292.818554,132.558924,3.415084,9
02,000033,122775,103949,18826,FECunion,406.930711,7.828081,414.758792,127.745229,2.411040,10
02,000034,122511,104710,17801,FECunion,258.255208,7.660778,265.915986,130.535045,3.760586,10
02,000035,122347,104100,18247,FECunion,353.264560,7.612391,360.876951,131.364771,2.771028,10
02,000036,122263,104815,17448,FECunion,253.724767,7.405418,261.130185,135.036267,3.829507,11
02,000037,122194,104300,17894,FECunion,212.063910,7.736983,219.800893,129.249347,4.549572,10
02,000038,122052,104893,17159,FECunion,172.222189,7.996758,180.218947,125.050677,5.548806,9
02,000039,121991,104841,17150,FECunion,96.303057,8.779999,105.083056,113.895229,9.516282,11
02,000040,121879,104060,17819,FECunion,245.946661,8.212484,254.159145,121.765838,3.934543,13
02,000041,121805,103868,17937,FECunion,265.757891,7.754893,273.512784,128.950844,3.656136,12
02,000042,121689,106320,15369,FECunion,103.085232,6.697166,109.782398,149.316890,9.108928,10
02,000043,121725,106160,15565,FECunion,97.985415,6.810979,104.796394,146.821771,9.542313,9
02,000044,121513,106423,15090,FECunion,127.431006,6.658373,134.089379,150.186840,7.457712,7
02,000045,121181,106081,15100,FECunion,103.723525,7.472180,111.195705,133.829752,8.993153,8
02,000046,121043,106000,15043,FECunion,105.776868,6.687191,112.464059,149.539620,8.891730,7
02,000047,120764,105328,15436,FECunion,217.481901,6.762342,224.244243,147.877762,4.459423,6
02,000048,120254,105477,14777,FECunion,219.460955,6.357143,225.818098,157.303367,4.428343,8
02,000049,119823,107131,12692,FECunion,97.021161,6.136265,103.157426,162.965582,9.693922,7
02,000050,119260,106288,12972,FECunion,91.004012,5.818647,96.822659,171.861259,10.328161,6
02,000051,118944,105570,13374,FECunion,192.096308,5.909277,198.005585,169.225440,5.050363,10
02,000052,118662,105558,13104,FECunion,197.830805,5.738979,203.569784,174.247022,4.912320,10
02,000053,118378,105905,12473,FECunion,157.329077,5.559683,162.888760,179.866370,6.139159,8
02,000054,118087,105665,12422,FECunion,139.381066,5.438433,144.819499,183.876495,6.905147,7
02,000055,118303,104961,13342,FECunion,151.756130,5.709109,157.465239,175.158681,6.350608,8
02,000056,118110,103213,14897,FECunion,136.903807,6.070610,142.974417,164.728092,6.994258,9
02,000057,117646,104370,13276,FECunion,96.785950,5.666247,102.452197,176.483658,9.760650,7
02,000058,117313,103447,13866,FECunion,146.149396,5.947907,152.097303,168.126368,6.574739,8
02,000059,117377,104496,12881,FECunion,103.301281,6.219530,109.520811,160.783853,9.130685,9
02,000060,117264,105299,11965,FECunion,80.994501,5.132873,86.127374,194.822666,11.610710,8
02,000061,117382,105185,12197,FECunion,76.158052,5.237625,81.395677,190.926231,12.285665,6
02,000062,117883,105620,12263,FECunion,67.727411,5.291623,73.019034,188.977937,13.695059,6
02,000063,118156,106594,11562,FECunion,74.258044,5.032691,79.290735,198.700854,12.611814,7
02,000064,117969,105913,12056,FECunion,79.516121,5.997125,85.513246,166.746566,11.694095,9
02,000065,118120,106711,11409,FECunion,80.949283,4.933150,85.882433,202.710236,11.643825,7
02,000066,118041,106353,11688,FECunion,73.553813,5.109005,78.662818,195.732829,12.712486,8
02,000067,118286,106174,12112,FECunion,75.259641,4.815744,80.075385,207.652234,12.488232,8
02,000068,118444,106708,11736,FECunion,82.450104,4.599484,87.049588,217.415693,11.487705,7
02,000069,118622,107017,11605,FECunion,83.854060,4.548817,88.402877,219.837377,11.311849,8
02,000070,118924,106541,12383,FECunion,78.770211,4.676660,83.446871,213.827817,11.983673,9
02,000071,119697,106477,13220,FECunion,81.762441,5.092479,86.854920,196.368016,11.513453,12
02,000072,120143,106359,13784,FECunion,86.349372,5.336703,91.686075,187.381610,10.906782,12
02,000073,120613,105836,14777,FECunion,76.929350,5.569886,82.499236,179.536888,12.121324,12
02,000074,120794,105109,15685,FECunion,89.705801,6.640072,96.345873,150.600777,10.379272,15
02,000075,120834,104944,15890,FECunion,89.471370,6.015080,95.486450,166.248828,10.472690,12
02,000076,120832,104012,16820,FECunion,81.643446,6.054296,87.697742,165.171970,11.402802,14
