file,target_points,algorithm,max_n,points,run_id,total_ms,build_ms,search_ms,merge_ms,final_ms,clusters
seq00_static_1400k.ply,1400000,FEC,50,1400000,6,5256.756738,164.794664,414.628436,4603.559370,50.782157,360
seq00_static_1400k.ply,1400000,FEC,50,1400000,7,5371.180882,171.924860,413.187727,4715.762480,50.534161,360
seq00_static_1400k.ply,1400000,FEC1,50,1400000,1,545.507368,167.524193,283.275714,23.522171,44.019933,360
seq00_static_1400k.ply,1400000,FEC1,50,1400000,2,534.548554,165.145698,277.179435,23.039296,43.525624,360
seq00_static_1400k.ply,1400000,FEC1,50,1400000,3,541.355106,164.819009,280.744107,23.623616,43.662067,360
seq00_static_1400k.ply,1400000,FEC1,50,1400000,4,565.625734,167.923005,300.571185,24.946010,43.580507,360
seq00_static_1400k.ply,1400000,FEC1,50,1400000,5,538.181293,168.293497,275.230909,23.251893,44.134334,360
seq00_static_1400k.ply,1400000,FEC1,50,1400000,6,547.796105,168.287197,283.499195,23.710318,44.855908,360
seq00_static_1400k.ply,1400000,FEC1,50,1400000,7,554.349874,168.226914,287.194369,24.224709,46.777771,360
seq00_static_1400k.ply,1400000,FECunion,50,1400000,1,481.601561,164.951566,265.149855,13.528270,6.370117,360
seq00_static_1400k.ply,1400000,FECunion,50,1400000,2,496.754125,171.270766,271.018746,13.752200,6.345684,360
seq00_static_1400k.ply,1400000,FECunion,50,1400000,3,487.476991,165.718556,268.874301,13.830794,6.388959,360
seq00_static_1400k.ply,1400000,FECunion,50,1400000,4,485.696408,163.677910,267.709127,13.661166,6.519732,360
seq00_static_1400k.ply,1400000,FECunion,50,1400000,5,497.762169,172.604625,266.218499,13.516259,6.444072,360
seq00_static_1400k.ply,1400000,FECunion,50,1400000,6,493.555869,164.790692,274.358546,13.683704,6.467332,360
seq00_static_1400k.ply,1400000,FECunion,50,1400000,7,504.876166,178.478163,272.330418,13.536998,6.422025,360
seq00_static_1450k.ply,1450000,FEC,0,1450000,1,6149.978037,179.200457,463.140679,5435.437883,55.628051,371
seq00_static_1450k.ply,1450000,FEC,0,1450000,2,5902.333224,181.881464,464.109018,5186.145335,53.580869,371
seq00_static_1450k.ply,1450000,FEC,0,1450000,3,6099.129281,181.691403,459.884583,5375.914826,56.978336,371
seq00_static_1450k.ply,1450000,FEC,0,1450000,4,6328.579220,183.886117,502.082302,5564.827559,56.775644,371
seq00_static_1450k.ply,1450000,FEC,0,1450000,5,6047.647585,187.772979,454.094504,5328.200652,54.517978,371
seq00_static_1450k.ply,1450000,FEC,0,1450000,6,5831.817251,177.299928,458.011609,5126.078968,55.552406,371
seq00_static_1450k.ply,1450000,FEC,0,1450000,7,5847.663757,172.274787,459.780688,5143.606581,54.987161,371
seq00_static_1450k.ply,1450000,FEC1,0,1450000,1,563.304964,175.405780,292.686493,23.874853,44.765360,371
seq00_static_1450k.ply,1450000,FEC1,0,1450000,2,563.350007,171.503003,291.446291,23.734406,50.808766,371
seq00_static_1450k.ply,1450000,FEC1,0,1450000,3,572.251572,168.733926,305.515976,24.535514,46.067397,371
seq00_static_1450k.ply,1450000,FEC1,0,1450000,4,558.957055,172.810138,291.113241,23.855704,45.131078,371
seq00_static_1450k.ply,1450000,FEC1,0,1450000,5,548.399283,167.857876,288.214493,23.184036,44.437671,371
seq00_static_1450k.ply,1450000,FEC1,0,1450000,6,572.049947,169.200730,298.407729,24.522405,50.854066,371
seq00_static_1450k.ply,1450000,FEC1,0,1450000,7,587.282089,170.456702,314.821829,26.618802,46.184416,371
seq00_static_1450k.ply,1450000,FECunion,0,1450000,1,502.883746,171.007883,280.007166,14.119259,6.545177,371
seq00_static_1450k.ply,1450000,FECunion,0,1450000,2,497.852115,169.484821,276.685882,13.993842,6.565696,371
seq00_static_1450k.ply,1450000,FECunion,0,1450000,3,500.072332,173.746147,274.680875,14.024801,6.488687,371
seq00_static_1450k.ply,1450000,FECunion,0,1450000,4,498.990879,170.407698,276.845548,14.002695,6.679287,371
seq00_static_1450k.ply,1450000,FECunion,0,1450000,5,516.891793,167.128511,294.416514,13.973396,6.523189,371
seq00_static_1450k.ply,1450000,FECunion,0,1450000,6,520.824676,171.391922,293.577355,14.553152,6.544127,371
seq00_static_1450k.ply,1450000,FECunion,0,1450000,7,519.708013,175.425236,288.175578,14.072194,7.366357,371
seq00_static_1450k.ply,1450000,FEC,50,1450000,1,5941.770647,182.521034,446.233859,5239.230060,58.616739,371
seq00_static_1450k.ply,1450000,FEC,50,1450000,2,6191.326383,198.551904,455.614353,5464.556021,57.355959,371
seq00_static_1450k.ply,1450000,FEC,50,1450000,3,6090.058782,187.456489,475.844969,5358.221177,52.721852,371
seq00_static_1450k.ply,1450000,FEC,50,1450000,4,5990.938638,176.531700,438.426946,5306.392466,54.590925,371
seq00_static_1450k.ply,1450000,FEC,50,1450000,5,5888.207411,176.259815,439.266634,5206.563858,51.569230,371
seq00_static_1450k.ply,1450000,FEC,50,1450000,6,5901.893495,167.032013,421.238008,5246.062745,53.536756,371
seq00_static_1450k.ply,1450000,FEC,50,1450000,7,6360.344112,178.095799,472.597098,5637.294143,56.944780,371
seq00_static_1450k.ply,1450000,FEC1,50,1450000,1,620.315227,189.320683,319.210593,26.467878,55.790389,371
seq00_static_1450k.ply,1450000,FEC1,50,1450000,2,599.255645,185.835172,311.257350,25.788907,48.428093,371
seq00_static_1450k.ply,1450000,FEC1,50,1450000,3,590.417501,180.619981,309.063283,25.260531,48.103247,371
seq00_static_1450k.ply,1450000,FEC1,50,1450000,4,596.083424,187.021626,309.115859,25.350367,46.967535,371
seq00_static_1450k.ply,1450000,FEC1,50,1450000,5,615.041823,189.236641,315.254582,25.983309,56.114281,371
seq00_static_1450k.ply,1450000,FEC1,50,1450000,6,657.822285,214.760745,336.103013,28.064912,47.896589,371
seq00_static_1450k.ply,1450000,FEC1,50,1450000,7,610.036930,188.098195,318.049732,26.356121,48.207586,371
seq00_static_1450k.ply,1450000,FECunion,50,1450000,1,553.266528,187.144493,307.237800,15.192326,7.150567,371
seq00_static_1450k.ply,1450000,FECunion,50,1450000,2,556.963449,188.658843,304.000195,15.319081,7.092662,371
seq00_static_1450k.ply,1450000,FECunion,50,1450000,3,553.018655,194.598404,299.543040,15.362182,7.054282,371
seq00_static_1450k.ply,1450000,FECunion,50,1450000,4,536.523630,183.987769,295.823104,15.435410,7.080603,371
seq00_static_1450k.ply,1450000,FECunion,50,1450000,5,540.035211,184.751289,298.150892,15.351100,7.122889,371
seq00_static_1450k.ply,1450000,FECunion,50,1450000,6,544.550726,184.090155,302.194241,15.349429,7.178059,371
seq00_static_1450k.ply,1450000,FECunion,50,1450000,7,567.353924,186.895970,318.504707,15.307862,7.340218,371
seq00_static_1500k.ply,1500000,FEC,0,1500000,1,6539.476614,201.244612,458.691297,5791.280068,55.509721,379
seq00_static_1500k.ply,1500000,FEC,0,1500000,2,6355.360521,185.057309,467.836077,5619.993617,56.281604,379
seq00_static_1500k.ply,1500000,FEC,0,1500000,3,6329.646050,192.519243,467.645597,5592.187573,55.850486,379
seq00_static_1500k.ply,1500000,FEC,0,1500000,4,6635.890284,186.008523,484.973950,5889.092391,55.662297,379
seq00_static_1500k.ply,1500000,FEC,0,1500000,5,6349.650923,187.532012,491.087456,5592.775479,57.368782,379
seq00_static_1500k.ply,1500000,FEC,0,1500000,6,6255.115182,184.070654,487.886460,5504.244626,56.396575,379
seq00_static_1500k.ply,1500000,FEC,0,1500000,7,6195.804449,184.871800,458.906573,5482.031716,55.009588,379
seq00_static_1500k.ply,1500000,FEC1,0,1500000,1,602.601259,183.119301,316.460422,25.973709,48.146621,379
seq00_static_1500k.ply,1500000,FEC1,0,1500000,2,614.913114,187.941377,321.020475,27.416696,47.468925,379
seq00_static_1500k.ply,1500000,FEC1,0,1500000,3,613.985049,187.125642,317.468186,25.793860,56.111203,379
seq00_static_1500k.ply,1500000,FEC1,0,1500000,4,605.599593,188.032434,314.685250,25.863698,47.606662,379
seq00_static_1500k.ply,1500000,FEC1,0,1500000,5,603.751108,186.359557,314.598340,26.228081,48.030998,379
seq00_static_1500k.ply,1500000,FEC1,0,1500000,6,603.166937,186.419643,311.667883,26.267040,47.157746,379
seq00_static_1500k.ply,1500000,FEC1,0,1500000,7,610.610533,186.120806,316.198004,26.376105,52.696287,379
seq00_static_1500k.ply,1500000,FECunion,0,1500000,1,560.264289,189.467446,312.027765,15.002639,7.119041,379
seq00_static_1500k.ply,1500000,FECunion,0,1500000,2,555.277545,186.159520,308.291356,15.053052,7.660106,379
seq00_static_1500k.ply,1500000,FECunion,0,1500000,3,547.992013,184.591190,304.402246,15.061061,7.158370,379
seq00_static_1500k.ply,1500000,FECunion,0,1500000,4,549.302350,186.723865,303.750091,15.122849,7.142991,379
seq00_static_1500k.ply,1500000,FECunion,0,1500000,5,569.876898,181.999163,323.546951,15.453150,7.054818,379
seq00_static_1500k.ply,1500000,FECunion,0,1500000,6,546.335613,190.206715,298.815012,15.090086,7.166359,379
seq00_static_1500k.ply,1500000,FECunion,0,1500000,7,544.584266,183.926400,302.336948,15.141859,7.117316,379
seq00_static_1500k.ply,1500000,FEC,50,1500000,1,6387.272274,182.150562,482.630099,5649.216493,56.977144,379
seq00_static_1500k.ply,1500000,FEC,50,1500000,2,6291.664788,188.710523,464.453552,5576.565479,46.922251,379
seq00_static_1500k.ply,1500000,FEC,50,1500000,3,6157.062741,180.346443,458.774581,5456.169923,46.968011,379
seq00_static_1500k.ply,1500000,FEC,50,1500000,4,6157.450853,184.991933,456.635194,5451.071677,50.289859,379
seq00_static_1500k.ply,1500000,FEC,50,1500000,5,6164.773897,180.979510,459.920664,5460.094768,48.930328,379
seq00_static_1500k.ply,1500000,FEC,50,1500000,6,6329.700094,185.395409,473.781067,5606.112350,49.050706,379
seq00_static_1500k.ply,1500000,FEC,50,1500000,7,6337.277207,184.455645,470.257044,5616.824100,50.415565,379
seq00_static_1500k.ply,1500000,FEC1,50,1500000,1,590.535672,184.687185,308.410673,25.481807,45.214894,379
seq00_static_1500k.ply,1500000,FEC1,50,1500000,2,573.322790,177.883142,298.552669,24.387493,46.649837,379
seq00_static_1500k.ply,1500000,FEC1,50,1500000,3,593.123060,175.747608,318.039318,26.691074,43.852789,379
seq00_static_1500k.ply,1500000,FEC1,50,1500000,4,566.242580,178.333290,292.800547,23.830965,46.139946,379
seq00_static_1500k.ply,1500000,FEC1,50,1500000,5,594.277401,183.593288,310.396777,25.894532,46.065960,379
seq00_static_1500k.ply,1500000,FEC1,50,1500000,6,592.319759,184.258339,308.647159,25.709918,46.231231,379
seq00_static_1500k.ply,1500000,FEC1,50,1500000,7,606.028238,183.858157,321.271458,26.635752,45.692734,379
seq00_static_1500k.ply,1500000,FECunion,50,1500000,1,522.397381,181.335278,288.620947,14.719465,7.019361,379
seq00_static_1500k.ply,1500000,FECunion,50,1500000,2,523.127313,179.710749,290.180048,14.900615,6.973734,379
seq00_static_1500k.ply,1500000,FECunion,50,1500000,3,522.245045,178.619991,290.225296,15.016444,7.419349,379
seq00_static_1500k.ply,1500000,FECunion,50,1500000,4,522.681597,178.332666,291.910859,14.958343,6.926348,379
seq00_static_1500k.ply,1500000,FECunion,50,1500000,5,536.944151,188.934125,294.553523,14.972706,6.955820,379
seq00_static_1500k.ply,1500000,FECunion,50,1500000,6,532.781880,180.201480,298.393048,15.062705,6.923984,379
seq00_static_1500k.ply,1500000,FECunion,50,1500000,7,525.988740,178.862894,293.501353,14.998704,6.881509,379
seq00_static_1550k.ply,1550000,FEC,0,1550000,1,6586.846219,185.510563,491.533289,5824.071887,58.093714,400
seq00_static_1550k.ply,1550000,FEC,0,1550000,2,7042.712060,186.606955,491.303911,6282.626288,61.659335,400
seq00_static_1550k.ply,1550000,FEC,0,1550000,3,7122.062711,198.758673,514.622928,6328.584401,58.381289,400
seq00_static_1550k.ply,1550000,FEC,0,1550000,4,6801.056103,193.309168,479.958967,6048.486585,56.647080,400
seq00_static_1550k.ply,1550000,FEC,0,1550000,5,6492.104971,189.406755,499.778685,5706.449680,58.436597,400
seq00_static_1550k.ply,1550000,FEC,0,1550000,6,6573.554302,190.688840,475.508112,5825.525487,56.919689,400
seq00_static_1550k.ply,1550000,FEC,0,1550000,7,6990.479435,188.427352,501.454177,6213.993697,59.627556,400
seq00_static_1550k.ply,1550000,FEC1,0,1550000,1,654.322881,205.499048,337.232864,28.019230,52.231908,400
seq00_static_1550k.ply,1550000,FEC1,0,1550000,2,666.492216,198.926147,352.209865,29.171665,52.860361,400
seq00_static_1550k.ply,1550000,FEC1,0,1550000,3,672.855452,199.163741,351.453146,29.859844,59.397604,400
seq00_static_1550k.ply,1550000,FEC1,0,1550000,4,679.197876,208.066837,355.360323,29.643964,53.654549,400
seq00_static_1550k.ply,1550000,FEC1,0,1550000,5,658.598263,206.870603,339.565950,28.444221,52.969334,400
seq00_static_1550k.ply,1550000,FEC1,0,1550000,6,686.894561,201.844747,368.227894,30.206916,52.694263,400
seq00_static_1550k.ply,1550000,FEC1,0,1550000,7,657.730451,208.720613,337.700690,27.873507,52.423424,400
seq00_static_1550k.ply,1550000,FECunion,0,1550000,1,579.033978,196.609722,320.510895,15.992009,7.716036,400
seq00_static_1550k.ply,1550000,FECunion,0,1550000,2,603.581602,199.220989,338.298793,16.868665,8.294872,400
seq00_static_1550k.ply,1550000,FECunion,0,1550000,3,609.470316,209.749332,327.581138,16.144325,7.971834,400
seq00_static_1550k.ply,1550000,FECunion,0,1550000,4,574.235307,195.693769,318.117198,16.211107,7.534456,400
seq00_static_1550k.ply,1550000,FECunion,0,1550000,5,588.058103,203.300857,323.408178,16.535392,7.646160,400
seq00_static_1550k.ply,1550000,FECunion,0,1550000,6,580.020544,196.123559,321.786282,16.120696,7.702060,400
seq00_static_1550k.ply,1550000,FECunion,0,1550000,7,580.155658,196.502918,322.087821,16.197891,8.104787,400
seq00_static_1550k.ply,1550000,FEC,50,1550000,1,6575.977316,194.576120,481.336259,5820.516078,59.589948,400
seq00_static_1550k.ply,1550000,FEC,50,1550000,2,6599.811192,190.903856,483.951499,5855.601888,50.303847,400
seq00_static_1550k.ply,1550000,FEC,50,1550000,3,6777.282519,186.549193,499.246481,6021.477041,50.538588,400
seq00_static_1550k.ply,1550000,FEC,50,1550000,4,6823.690134,178.299775,498.030018,6073.424391,54.406649,400
seq00_static_1550k.ply,1550000,FEC,50,1550000,5,6548.429193,198.686472,476.958403,5801.090914,52.942242,400
seq00_static_1550k.ply,1550000,FEC,50,1550000,6,6553.428473,193.254116,480.665123,5808.174505,52.642731,400
seq00_static_1550k.ply,1550000,FEC,50,1550000,7,6644.021521,196.525257,486.382596,5892.630567,49.938407,400
seq00_static_1550k.ply,1550000,FEC1,50,1550000,1,596.173574,185.596306,308.520569,26.334792,46.853504,400
seq00_static_1550k.ply,1550000,FEC1,50,1550000,2,612.141830,186.464374,320.688493,27.366365,47.764112,400
seq00_static_1550k.ply,1550000,FEC1,50,1550000,3,612.263545,183.313857,320.559714,26.890439,51.971857,400
seq00_static_1550k.ply,1550000,FEC1,50,1550000,4,644.204795,199.140328,335.679956,28.428412,50.079411,400
seq00_static_1550k.ply,1550000,FEC1,50,1550000,5,637.484926,199.639219,329.142120,27.738428,50.685223,400
seq00_static_1550k.ply,1550000,FEC1,50,1550000,6,657.735227,196.918682,348.398704,30.031982,49.482880,400
seq00_static_1550k.ply,1550000,FEC1,50,1550000,7,637.852479,193.998139,332.838950,28.274075,51.987563,400
seq00_static_1550k.ply,1550000,FECunion,50,1550000,1,589.199125,198.212849,328.616042,16.216557,8.286094,400
seq00_static_1550k.ply,1550000,FECunion,50,1550000,2,586.218236,199.006999,326.311733,16.335715,7.679890,400
seq00_static_1550k.ply,1550000,FECunion,50,1550000,3,592.755285,200.303164,330.992426,16.105452,7.789896,400
seq00_static_1550k.ply,1550000,FECunion,50,1550000,4,645.464046,210.577513,365.657173,17.093001,9.564101,400
seq00_static_1550k.ply,1550000,FECunion,50,1550000,5,537.306446,183.407732,298.695551,15.123707,6.976025,400
seq00_static_1550k.ply,1550000,FECunion,50,1550000,6,534.546503,182.597017,296.667288,15.012486,7.162600,400
seq00_static_1550k.ply,1550000,FECunion,50,1550000,7,551.732538,178.621715,315.609782,15.146212,6.980122,400
seq00_static_1600k.ply,1600000,FEC,0,1600000,1,7121.265412,204.394281,522.333434,6292.613612,60.531795,417
seq00_static_1600k.ply,1600000,FEC,0,1600000,2,7283.384892,195.158425,525.580363,6474.619354,61.749518,417
seq00_static_1600k.ply,1600000,FEC,0,1600000,3,7207.425438,198.859932,503.564333,6420.214967,60.420673,417
seq00_static_1600k.ply,1600000,FEC,0,1600000,4,7113.827029,210.636321,509.628634,6305.586442,61.260128,417
seq00_static_1600k.ply,1600000,FEC,0,1600000,5,7489.857490,223.602713,529.185743,6647.046311,63.894853,417
seq00_static_1600k.ply,1600000,FEC,0,1600000,6,7332.757781,211.681552,521.673905,6515.807982,58.834332,417
seq00_static_1600k.ply,1600000,FEC,0,1600000,7,7319.661212,191.052498,514.749545,6524.619760,57.775366,417
seq00_static_1600k.ply,1600000,FEC1,0,1600000,1,676.886302,198.916669,363.472564,30.025863,49.013364,417
seq00_static_1600k.ply,1600000,FEC1,0,1600000,2,649.313205,203.086984,332.774836,28.057516,52.873652,417
seq00_static_1600k.ply,1600000,FEC1,0,1600000,3,751.150626,202.734147,400.551367,35.482149,74.525360,417
seq00_static_1600k.ply,1600000,FEC1,0,1600000,4,847.049917,264.811520,441.070596,38.415540,59.866431,417
seq00_static_1600k.ply,1600000,FEC1,0,1600000,5,722.068449,246.908697,358.415648,29.824672,52.711046,417
seq00_static_1600k.ply,1600000,FEC1,0,1600000,6,680.198421,210.292188,348.626541,28.534497,60.605580,417
seq00_static_1600k.ply,1600000,FEC1,0,1600000,7,690.348071,212.819215,361.968343,30.045415,51.879254,417
seq00_static_1600k.ply,1600000,FECunion,0,1600000,1,617.960766,205.351450,344.551867,16.435607,8.966073,417
seq00_static_1600k.ply,1600000,FECunion,0,1600000,2,594.023892,203.332923,328.403588,16.600301,7.654432,417
seq00_static_1600k.ply,1600000,FECunion,0,1600000,3,610.677201,209.396453,328.179262,16.390142,7.661681,417
seq00_static_1600k.ply,1600000,FECunion,0,1600000,4,596.812847,204.040710,329.572561,16.456212,7.651369,417
seq00_static_1600k.ply,1600000,FECunion,0,1600000,5,586.973306,196.485527,327.332848,15.736197,7.507454,417
seq00_static_1600k.ply,1600000,FECunion,0,1600000,6,568.359620,195.778217,313.106778,15.471670,7.315441,417
seq00_static_1600k.ply,1600000,FECunion,0,1600000,7,567.042650,192.839090,313.363240,15.564179,7.468090,417
seq00_static_1600k.ply,1600000,FEC,50,1600000,1,7362.565310,210.727335,517.361465,6557.507495,59.319207,417
seq00_static_1600k.ply,1600000,FEC,50,1600000,2,7227.410651,192.791198,503.527828,6464.582566,50.595757,417
seq00_static_1600k.ply,1600000,FEC,50,1600000,3,7144.508080,195.085842,497.444206,6382.363136,54.068163,417
seq00_static_1600k.ply,1600000,FEC,50,1600000,4,6870.591878,197.895344,480.587519,6124.484145,52.234503,417
seq00_static_1600k.ply,1600000,FEC,50,1600000,5,6982.356448,193.981440,496.945856,6226.269107,49.464340,417
seq00_static_1600k.ply,1600000,FEC,50,1600000,6,7267.823972,194.086116,503.302382,6503.329040,51.234408,417
seq00_static_1600k.ply,1600000,FEC,50,1600000,7,7145.333866,197.985873,499.438521,6381.355165,50.626224,417
seq00_static_1600k.ply,1600000,FEC1,50,1600000,1,623.385020,191.683318,326.889543,27.000379,48.175574,417
seq00_static_1600k.ply,1600000,FEC1,50,1600000,2,599.230340,189.972201,310.351625,25.538082,45.876313,417
seq00_static_1600k.ply,1600000,FEC1,50,1600000,3,608.812461,194.175927,312.371823,26.023017,48.224628,417
seq00_static_1600k.ply,1600000,FEC1,50,1600000,4,605.081021,187.209870,315.092652,26.400879,47.947533,417
seq00_static_1600k.ply,1600000,FEC1,50,1600000,5,682.602051,205.809713,361.526087,30.016874,52.409390,417
seq00_static_1600k.ply,1600000,FEC1,50,1600000,6,654.231337,207.573178,338.401316,27.990474,50.283279,417
seq00_static_1600k.ply,1600000,FEC1,50,1600000,7,649.266797,203.730107,338.659668,27.545464,49.301879,417
seq00_static_1600k.ply,1600000,FECunion,50,1600000,1,589.212226,203.128756,325.796658,16.526137,8.811055,417
seq00_static_1600k.ply,1600000,FECunion,50,1600000,2,612.328497,202.389505,347.271850,16.647172,7.813482,417
seq00_static_1600k.ply,1600000,FECunion,50,1600000,3,585.799228,201.737488,325.163249,16.493764,7.844914,417
seq00_static_1600k.ply,1600000,FECunion,50,1600000,4,561.140066,196.952854,308.149179,15.465071,7.201174,417
seq00_static_1600k.ply,1600000,FECunion,50,1600000,5,555.299529,191.208091,308.047174,15.413698,7.118507,417
seq00_static_1600k.ply,1600000,FECunion,50,1600000,6,565.018656,189.112698,318.151089,15.189624,7.203899,417
seq00_static_1600k.ply,1600000,FECunion,50,1600000,7,545.036650,188.944459,301.259140,15.225694,7.117495,417
seq00_static_1650k.ply,1650000,FEC,0,1650000,1,7561.665547,198.733089,530.495150,6750.660272,64.663018,422
seq00_static_1650k.ply,1650000,FEC,0,1650000,2,7663.442627,213.764471,522.922631,6840.188513,63.448768,422
seq00_static_1650k.ply,1650000,FEC,0,1650000,3,7469.090928,218.668964,513.957104,6655.690545,62.214013,422
seq00_static_1650k.ply,1650000,FEC,0,1650000,4,7786.257749,213.082023,517.745645,6974.866986,63.709240,422
seq00_static_1650k.ply,1650000,FEC,0,1650000,5,7465.729662,218.113687,525.092840,6642.254306,63.214031,422
seq00_static_1650k.ply,1650000,FEC,0,1650000,6,7708.500316,222.840344,522.374955,6881.196270,60.048502,422
seq00_static_1650k.ply,1650000,FEC,0,1650000,7,7759.891544,208.280567,518.805686,6950.706984,60.246821,422
seq00_static_1650k.ply,1650000,FEC1,0,1650000,1,630.829910,199.658290,323.630333,26.292981,52.212729,422
seq00_static_1650k.ply,1650000,FEC1,0,1650000,2,675.875336,212.629588,348.339851,28.852706,54.326227,422
seq00_static_1650k.ply,1650000,FEC1,0,1650000,3,685.303571,217.316434,347.189304,28.649224,61.147974,422
seq00_static_1650k.ply,1650000,FEC1,0,1650000,4,696.704880,223.504648,355.191207,29.148930,56.776359,422
seq00_static_1650k.ply,1650000,FEC1,0,1650000,5,690.498304,220.953780,352.522673,29.497103,54.781538,422
seq00_static_1650k.ply,1650000,FEC1,0,1650000,6,696.602423,218.179864,355.217482,29.262996,60.431159,422
seq00_static_1650k.ply,1650000,FEC1,0,1650000,7,712.839745,218.379804,374.438956,30.741180,55.248224,422
seq00_static_1650k.ply,1650000,FECunion,0,1650000,1,598.206601,215.170656,322.821704,15.841850,7.491724,422
seq00_static_1650k.ply,1650000,FECunion,0,1650000,2,577.956265,199.602799,316.954720,15.798678,8.289679,422
seq00_static_1650k.ply,1650000,FECunion,0,1650000,3,599.733313,207.026495,322.432097,16.075504,7.517432,422
seq00_static_1650k.ply,1650000,FECunion,0,1650000,4,603.806893,197.209559,341.379833,15.949113,7.628394,422
seq00_static_1650k.ply,1650000,FECunion,0,1650000,5,588.154735,208.677027,319.568447,15.918383,7.430889,422
seq00_static_1650k.ply,1650000,FECunion,0,1650000,6,591.703138,206.619673,324.451287,16.369737,7.368790,422
seq00_static_1650k.ply,1650000,FECunion,0,1650000,7,584.385731,198.393385,324.634663,16.307366,8.145980,422
seq00_static_1650k.ply,1650000,FEC,50,1650000,1,7956.840360,220.094051,531.809835,7127.374721,60.283857,422
seq00_static_1650k.ply,1650000,FEC,50,1650000,2,7837.111181,200.053269,534.614888,7036.367226,50.133079,422
seq00_static_1650k.ply,1650000,FEC,50,1650000,3,7758.441041,199.807060,514.737403,6975.401375,52.804966,422
seq00_static_1650k.ply,1650000,FEC,50,1650000,4,7760.900182,199.594024,519.663067,6973.246401,52.539163,422
seq00_static_1650k.ply,1650000,FEC,50,1650000,5,7974.224093,198.964678,529.821916,7173.054202,56.602458,422
seq00_static_1650k.ply,1650000,FEC,50,1650000,6,7737.200118,215.510309,508.981052,6939.987002,57.109185,422
seq00_static_1650k.ply,1650000,FEC,50,1650000,7,7866.969058,221.220862,518.391579,7054.559682,57.218429,422
seq00_static_1650k.ply,1650000,FEC1,50,1650000,1,674.871233,219.476696,343.924552,28.172772,54.064083,422
seq00_static_1650k.ply,1650000,FEC1,50,1650000,2,678.841468,217.625403,348.082969,28.839765,54.469835,422
seq00_static_1650k.ply,1650000,FEC1,50,1650000,3,642.729881,212.703273,325.698213,27.337521,49.047422,422
seq00_static_1650k.ply,1650000,FEC1,50,1650000,4,649.104171,196.880693,343.766345,28.754249,49.125902,422
seq00_static_1650k.ply,1650000,FEC1,50,1650000,5,625.386143,197.225156,323.749692,26.643152,50.026871,422
seq00_static_1650k.ply,1650000,FEC1,50,1650000,6,621.127674,198.359728,320.432904,26.962119,48.141304,422
seq00_static_1650k.ply,1650000,FEC1,50,1650000,7,628.399358,199.681326,324.167398,26.763302,49.862429,422
seq00_static_1650k.ply,1650000,FECunion,50,1650000,1,578.637620,204.838647,316.625706,16.032781,7.449020,422
seq00_static_1650k.ply,1650000,FECunion,50,1650000,2,589.084815,200.802563,328.291825,16.835355,8.347419,422
seq00_static_1650k.ply,1650000,FECunion,50,1650000,3,613.338918,216.945153,335.063419,17.072237,9.041419,422
seq00_static_1650k.ply,1650000,FECunion,50,1650000,4,616.665260,216.678723,339.169689,17.446498,8.224032,422
seq00_static_1650k.ply,1650000,FECunion,50,1650000,5,624.836411,220.769437,342.174078,17.407169,8.156921,422
seq00_static_1650k.ply,1650000,FECunion,50,1650000,6,604.676597,211.170756,333.275941,17.310062,8.209302,422
seq00_static_1650k.ply,1650000,FECunion,50,1650000,7,615.182762,219.288993,335.578272,17.096364,8.100796,422
seq00_static_1700k.ply,1700000,FEC,0,1700000,1,8384.891200,225.408481,548.956072,7521.542360,66.056218,433
seq00_static_1700k.ply,1700000,FEC,0,1700000,2,8104.270880,220.476681,536.216804,7263.347929,66.665134,433
seq00_static_1700k.ply,1700000,FEC,0,1700000,3,8138.173994,227.824816,549.789690,7274.871226,65.974325,433
seq00_static_1700k.ply,1700000,FEC,0,1700000,4,8255.154916,229.939226,557.343564,7377.331852,68.162692,433
seq00_static_1700k.ply,1700000,FEC,0,1700000,5,8242.323985,222.725239,540.095993,7395.286805,66.478702,433
seq00_static_1700k.ply,1700000,FEC,0,1700000,6,8457.798136,224.068835,554.729271,7592.709227,66.653259,433
seq00_static_1700k.ply,1700000,FEC,0,1700000,7,8182.629979,227.990152,551.126810,7316.300938,65.838279,433
seq00_static_1700k.ply,1700000,FEC1,0,1700000,1,704.176722,220.233062,364.092903,30.015596,57.043688,433
seq00_static_1700k.ply,1700000,FEC1,0,1700000,2,712.513281,225.632080,367.762991,30.351492,56.026515,433
seq00_static_1700k.ply,1700000,FEC1,0,1700000,3,734.863626,226.625113,377.730006,30.964859,64.643957,433
seq00_static_1700k.ply,1700000,FEC1,0,1700000,4,705.027160,224.878318,362.883215,29.362057,56.023137,433
seq00_static_1700k.ply,1700000,FEC1,0,1700000,5,691.381505,226.851907,353.462331,28.719982,51.468423,433
seq00_static_1700k.ply,1700000,FEC1,0,1700000,6,724.932839,210.772342,386.799663,32.350767,59.193509,433
seq00_static_1700k.ply,1700000,FEC1,0,1700000,7,668.925013,209.173893,345.687788,28.570719,54.556491,433
seq00_static_1700k.ply,1700000,FECunion,0,1700000,1,613.571330,216.257379,332.806091,16.574915,7.754729,433
seq00_static_1700k.ply,1700000,FECunion,0,1700000,2,602.381169,207.342535,332.044799,16.505801,7.869130,433
seq00_static_1700k.ply,1700000,FECunion,0,1700000,3,615.154435,214.739761,327.667450,16.374790,7.656968,433
